,school name,student median family income,t9 low inc comp by 3y,t9 low inc comp by 4y,t9 low inc comp by 6y,t9 low inc comp by 8y,t9 low inc withdr by 2y,t9 low inc withdr by 3y,t9 low inc withdr by 4y,t9 low inc withdr by 6y,t9 low inc withdr by 8y,t9 low inc transfers withdr by 2y,t9 low inc transfers withdr by 3y,t9 low inc transfers withdr by 4y,t9 low inc transfers withdr by 6y,t9 low inc transfers withdr by 8y,t9 low inc transfers comp by 2y,t9 low inc transfers comp by 3y,t9 low inc transfers comp by 4y,t9 low inc transfers comp by 6y,t9 low inc transfers comp by 8y,t9 middle inc comp by 2y,t9 middle inc comp by 3y,t9 middle inc comp by 4y,t9 middle inc comp by 6y,t9 middle inc comp by 8y,t9 middle inc withdr by 2y,t9 middle inc withdr by 3y,t9 middle inc withdr by 4y,t9 middle inc withdr by 6y,t9 middle inc withdr by 8y,t9 middle inc transfers withdr by 2y,t9 middle inc transfers withdr by 3y,t9 middle inc transfers withdr by 4y,t9 middle inc transfers withdr by 6y,t9 middle inc transfers withdr by 8y,t9 middle inc transfers comp by 2y,t9 middle inc transfers comp by 3y,t9 middle inc transfers comp by 4y,t9 middle inc transfers comp by 6y,t9 middle inc transfers comp by 8y,t9 high inc completed by 2y,t9 high inc completed by 3y,t9 high inc completed by 4y,t9 high inc completed by 6y,t9 high inc completed by 8y,t9 high inc withdr by 2y,t9 high inc withdr by 3y,t9 high inc withdr by 4y,t9 high inc withdr by 6y,t9 high inc withdr by 8y,t9 high inc transfers withdr by 2y,t9 high inc transfers withdr by 3y,t9 high inc transfers withdr by 4y,t9 high inc transfers withdr by 6y,t9 high inc transfers withdr by 8y,t9 high inc transfers to 4y comp by 2y,t9 high inc transfers to 4y comp by 3y,t9 high inc transfers to 4y comp by 4y,t9 high inc transfers to 4y comp by 6y,t9 high inc transfers to 4y comp by 8y,id,latitude,longitude
354,Mission College,15691.0,0.039622641509,0.050535987749,0.056220095694,0.07263064659,0.442857142857,0.462264150943,0.431852986217,0.41985645933,0.281665190434,0.0,0.0,0.056661562021,0.05980861244,0.054915854739,0.0,0.024528301887,0.049004594181,0.075358851675,0.11426040744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118930,37.391935,-121.980783
355,Modern Beauty Academy,23985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118958,34.195384,-119.181423
356,Modesto Junior College,16410.0,0.048643994834,0.052330335241,0.059685489635,0.072289156627,0.506966292135,0.504089539389,0.537612428455,0.510364546104,0.272362175977,0.0,0.012914334912,0.018806214227,0.034310221587,0.042351223074,0.006292134831,0.014205768403,0.036385936222,0.056826304503,0.089813800657,0.0,0.0,0.0,0.0,0.0,0.467708333333,0.510160427807,0.482328482328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297872340426,0.473684210526,0.410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118976,37.651056,-121.009792
357,Moler Barber College,4800.0,0.546875,0.489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118994,37.827075,-122.265352
358,Middlebury Institute of International Studies at Monterey,57882.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772058823529,0.908396946565,0.0,0.865546218487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119058,36.599736,-121.897325
359,Monterey Peninsula College,20553.0,0.0,0.0,0.067930489731,0.073282442748,0.489285714286,0.465268676278,0.432343234323,0.436018957346,0.241221374046,0.0,0.02752293578,0.042904290429,0.058451816746,0.045801526718,0.0,0.035386631717,0.074257425743,0.140600315956,0.143511450382,0.0,0.0,0.0,0.0,0.0,0.394578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119067,36.590558,-121.884931
360,Moorpark College,20700.0,0.045073375262,0.084435401831,0.160033167496,0.138888888889,0.414423076923,0.398322851153,0.381485249237,0.344941956882,0.205409356725,0.027884615385,0.0,0.039674465921,0.049751243781,0.046052631579,0.030769230769,0.082809224319,0.123092573754,0.153399668325,0.195175438596,0.0,0.0,0.087048832272,0.170960187354,0.149659863946,0.401559454191,0.353846153846,0.350318471338,0.304449648712,0.179138321995,0.0,0.035164835165,0.0,0.0,0.0,0.0,0.0,0.165605095541,0.0,0.0,0.0,0.0,0.178571428571,0.285714285714,0.357142857143,0.297872340426,0.313725490196,0.214285714286,0.285714285714,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196428571429,0.0,0.0,119137,34.301146,-118.834528
361,Mt San Antonio College,19497.0,0.084728302859,0.097580430737,0.112984398591,0.146137787056,0.40504587156,0.353077517383,0.365328370114,0.362858580775,0.235212247738,0.010091743119,0.019057429822,0.021802712045,0.03296426774,0.048248666203,0.0,0.03219160443,0.06141983515,0.109461499748,0.132683832058,0.0,0.093301435407,0.111738857502,0.134818941504,0.14332460733,0.366359447005,0.320574162679,0.354676710609,0.329247910864,0.0,0.0,0.0,0.0,0.0,0.0,0.011520737327,0.0,0.065913370998,0.127019498607,0.166230366492,0.0,0.10752688172,0.154545454545,0.230769230769,0.209677419355,0.354838709677,0.258064516129,0.236363636364,0.25641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127272727273,0.230769230769,0.241935483871,119164,34.047764,-117.846629
362,Mount Saint Mary's University,35520.0,0.479768786127,0.574931880109,0.638418079096,0.584302325581,0.135802469136,0.14161849711,0.098092643052,0.09604519774,0.063953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032697547684,0.067796610169,0.075581395349,0.280701754386,0.485507246377,0.602605863192,0.682432432432,0.666666666667,0.0,0.094202898551,0.074918566775,0.060810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094594594595,0.073170731707,0.177215189873,0.502590673575,0.548611111111,0.644444444444,0.751677852349,0.0,0.062176165803,0.104166666667,0.061111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.10067114094,119173,34.085315,-118.482879
363,Mt San Jacinto Community College District,17826.0,0.045475638051,0.05872193437,0.047153335662,0.035939968404,0.490748898678,0.513689095128,0.498704663212,0.495284666434,0.296998420221,0.015859030837,0.022273781903,0.028065630397,0.038770520433,0.048183254344,0.009251101322,0.018561484919,0.04792746114,0.075445337059,0.101895734597,0.0,0.0,0.0,0.0,0.0,0.466237942122,0.489406779661,0.452787258248,0.424574209246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857142857,0.409836065574,0.347826086957,0.463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119216,33.806748,-116.971169
364,Musicians Institute,23802.0,0.0,0.0,0.0,0.0,0.699507389163,0.619047619048,0.679425837321,0.571428571429,0.534545454545,0.0,0.0,0.0,0.0,0.050909090909,0.0,0.0,0.0,0.046332046332,0.094545454545,0.0,0.0,0.0,0.0,0.0,0.689655172414,0.666666666667,0.66265060241,0.630630630631,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849,0.666666666667,0.672413793103,0.634615384615,0.677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119270,34.101265,-118.337582
365,Napa Valley College,22230.0,0.051111111111,0.066518847007,0.145929339478,0.122940430925,0.413978494624,0.453333333333,0.478935698448,0.425499231951,0.242078580482,0.0,0.0,0.0,0.033794162826,0.044359949303,0.0,0.04,0.055432372506,0.064516129032,0.081115335868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119331,38.274081,-122.274381
366,National Holistic Institute,15296.0,0.740041928721,0.781609195402,0.773455377574,0.698237885463,0.140712945591,0.142557651992,0.131034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119553,37.841898,-122.287672
367,National University,31188.0,0.366355140187,0.41384736428,0.422941176471,0.398080180689,0.136697247706,0.15046728972,0.161290322581,0.175882352941,0.16939582157,0.0,0.021495327103,0.019669551534,0.041176470588,0.033314511575,0.075229357798,0.061682242991,0.092840283242,0.112352941176,0.12987012987,0.29512516469,0.42675893887,0.45995423341,0.47037037037,0.502622377622,0.127799736495,0.125720876586,0.143020594966,0.141666666667,0.167832167832,0.0,0.0,0.0,0.0,0.027972027972,0.059288537549,0.062283737024,0.088100686499,0.111111111111,0.133741258741,0.373626373626,0.489552238806,0.534682080925,0.531486146096,0.541666666667,0.098901098901,0.14328358209,0.127167630058,0.151133501259,0.161764705882,0.0,0.0,0.0,0.0,0.039215686275,0.054945054945,0.071641791045,0.086705202312,0.11838790932,0.122549019608,119605,32.909894,-117.243026
368,Naval Postgraduate School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119678,36.597159,-121.874248
369,Newschool of Architecture and Design,19871.0,0.425925925926,0.5,0.530612244898,0.549019607843,0.0,0.0,0.151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119775,32.71331,-117.153305
370,North Adrian's College of Beauty Inc,5071.0,0.431818181818,0.45045045045,0.601503759398,0.556390977444,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119951,37.677778,-120.992753
371,North-West College-Pomona,17691.0,0.621696801113,0.648173207037,0.768370607029,0.710659898477,0.209635416667,0.205841446453,0.174560216509,0.099041533546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744292237443,0.705627705628,0.720720720721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741379310345,0.753086419753,0.847222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120069,34.062043,-117.751227
372,North-West College-West Covina,17561.0,0.652631578947,0.65,0.760095011876,0.687622789784,0.196304849885,0.176842105263,0.195238095238,0.12351543943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120078,34.072071,-117.949583
373,North-West College-Van Nuys,18377.0,0.0,0.485074626866,0.718181818182,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120087,34.189497,-118.450184
374,San Francisco Bay University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120166,37.477991,-121.925953
375,Notre Dame de Namur University,39259.0,0.298076923077,0.416666666667,0.373493975904,0.385057471264,0.163461538462,0.192307692308,0.208333333333,0.198795180723,0.189655172414,0.0,0.0,0.0,0.0,0.0,0.125,0.134615384615,0.125,0.168674698795,0.166666666667,0.12213740458,0.382978723404,0.394736842105,0.407407407407,0.403225806452,0.229007633588,0.148936170213,0.114035087719,0.185185185185,0.209677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138888888889,0.16935483871,0.142857142857,0.478873239437,0.436781609195,0.477876106195,0.433962264151,0.220779220779,0.154929577465,0.114942528736,0.088495575221,0.179245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212389380531,0.235849056604,120184,37.517111,-122.284794
376,Occidental College,76004.0,0.694444444444,0.830508474576,0.0,0.767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742857142857,0.86170212766,0.0,0.814432989691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805031446541,0.782894736842,0.838709677419,0.805369127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085526315789,0.0,0.120805369128,120254,34.127124,-118.210908
377,Ohlone College,19455.0,0.0,0.0,0.0,0.0,0.4034416826,0.394990366089,0.331560283688,0.355444305382,0.218249075216,0.0,0.0,0.053191489362,0.073842302879,0.069050554871,0.0,0.050096339114,0.125886524823,0.168961201502,0.199753390875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120290,37.52773,-121.916339
378,Orange Coast College,17827.0,0.060804490178,0.108390022676,0.186610878661,0.106403013183,0.43430837878,0.385874649205,0.375963718821,0.316317991632,0.200094161959,0.010411502231,0.020112254443,0.026757369615,0.049372384937,0.049435028249,0.016360932077,0.043498596819,0.091156462585,0.128870292887,0.228813559322,0.0,0.0,0.0,0.0,0.0,0.363253856942,0.368831168831,0.345744680851,0.0,0.159638554217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149425287356,0.296686746988,0.0,0.0,0.0,0.0,0.0,0.323529411765,0.341463414634,0.257142857143,0.0,0.196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.392156862745,120342,33.66927,-117.909086
379,Otis College of Art and Design,37380.0,0.592592592593,0.724637681159,0.688172043011,0.65306122449,0.184466019417,0.185185185185,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64406779661,0.724137931034,0.69387755102,0.582089552239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.652173913043,0.69387755102,0.648148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120403,33.956607,-118.416615
380,Oxnard College,22231.0,0.02773925104,0.070087609512,0.130289532294,0.109362054681,0.514321295143,0.525658807212,0.518147684606,0.463251670379,0.295774647887,0.0,0.0,0.036295369212,0.024498886414,0.026512013256,0.0,0.02080443828,0.047559449312,0.053452115813,0.079536039768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120421,34.166104,-119.157604
381,Hope International University,40565.0,0.25641025641,0.327868852459,0.446043165468,0.289855072464,0.231707317073,0.24358974359,0.286885245902,0.165467625899,0.188405797101,0.0,0.0,0.0,0.0,0.094202898551,0.0,0.0,0.0,0.107913669065,0.115942028986,0.15625,0.19,0.333333333333,0.391304347826,0.342105263158,0.270833333333,0.21,0.239583333333,0.246376811594,0.19298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072463768116,0.122807017544,0.0,0.193181818182,0.47191011236,0.505050505051,0.555555555556,0.242857142857,0.193181818182,0.191011235955,0.131313131313,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.133333333333,120537,33.87616,-117.88573
382,Concorde Career College-San Diego,18600.0,0.717171717172,0.7,0.704365079365,0.70197044335,0.149635036496,0.0,0.137931034483,0.113095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120661,32.702814,-117.102845
383,Palo Alto University,18766.0,0.0,0.0,0.441860465116,0.425,0.0,0.0,0.0,0.302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120698,37.382216,-122.187437
384,Pacific Oaks College,24828.0,0.546052631579,0.643835616438,0.678571428571,0.621359223301,0.177966101695,0.0,0.130136986301,0.0,0.165048543689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493827160494,0.717647058824,0.0,0.0,0.684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354838709677,0.555555555556,0.0,0.0,0.481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120768,34.153382,-118.151323
385,Pacific School of Religion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120795,37.87669,-122.263155
386,Pacific States University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120838,34.061315,-118.298408
387,Pacific Union College,55384.0,0.204819277108,0.279069767442,0.417218543046,0.473372781065,0.25,0.253012048193,0.217054263566,0.158940397351,0.0,0.0,0.0,0.0,0.0,0.100591715976,0.0,0.0,0.108527131783,0.105960264901,0.130177514793,0.191011235955,0.127659574468,0.247524752475,0.418439716312,0.401315789474,0.112359550562,0.127659574468,0.217821782178,0.113475177305,0.131578947368,0.0,0.0,0.0,0.099290780142,0.0,0.0,0.0,0.128712871287,0.177304964539,0.203947368421,0.0,0.172932330827,0.322580645161,0.505882352941,0.59509202454,0.129310344828,0.218045112782,0.112903225806,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145161290323,0.205882352941,0.184049079755,120865,38.570585,-122.440308
388,University of the Pacific,44821.0,0.555555555556,0.643097643098,0.657992565056,0.641891891892,0.114285714286,0.087962962963,0.080808080808,0.111524163569,0.135135135135,0.0,0.0,0.0,0.0,0.033783783784,0.0,0.0,0.037037037037,0.07063197026,0.064189189189,0.142857142857,0.523364485981,0.62389380531,0.684210526316,0.610714285714,0.108013937282,0.135514018692,0.088495575221,0.0,0.117857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044247787611,0.073684210526,0.114285714286,0.095070422535,0.464788732394,0.654275092937,0.742753623188,0.70979020979,0.137323943662,0.107981220657,0.092936802974,0.0,0.101398601399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055762081784,0.076086956522,0.083916083916,120883,37.981424,-121.312301
389,Palo Verde College,14998.0,0.0,0.0,0.0,0.0,0.7,0.615384615385,0.652631578947,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120953,33.661538,-114.651698
390,Palomar College,21290.0,0.0,0.024197790637,0.107962872496,0.12422037422,0.521317829457,0.481263383298,0.469752761704,0.43038593063,0.272869022869,0.025678294574,0.033725910064,0.042609153077,0.04347826087,0.040540540541,0.013565891473,0.03426124197,0.078905839032,0.101612115291,0.117463617464,0.0,0.0,0.0,0.0,0.0,0.487268518519,0.520097442144,0.448856799037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136132315522,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.358974358974,0.422222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279069767442,120971,33.149483,-117.183978
391,Pasadena City College,18768.0,0.07106899615,0.076266015863,0.101938711695,0.1119428377,0.430568499534,0.415161385845,0.379499694936,0.370856785491,0.225927186118,0.013358185772,0.026058631922,0.031421598536,0.035959974984,0.046614494726,0.01522211867,0.040864672786,0.080536912752,0.115697310819,0.166383123511,0.0,0.097834803528,0.0,0.0,0.0,0.370124481328,0.388933440257,0.347540983607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22808988764,0.0,0.153846153846,0.0,0.0,0.0,0.409836065574,0.246153846154,0.295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421052631579,121044,34.144552,-118.118196
392,Pepperdine University,69305.0,0.6,0.661870503597,0.813664596273,0.771929824561,0.0,0.073333333333,0.165467625899,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062111801242,0.0,0.120805369128,0.645161290323,0.727941176471,0.867052023121,0.766467065868,0.0,0.077419354839,0.095588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075144508671,0.0,0.083333333333,0.693726937269,0.696850393701,0.818181818182,0.822727272727,0.070987654321,0.062730627306,0.114173228346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036900369004,0.090551181102,0.083916083916,0.086363636364,121150,34.037786,-118.707077
393,Pitzer College,71480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767857142857,0.0,0.0,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121257,34.104107,-117.706675
394,Platt College-San Diego,22325.0,0.0,0.69387755102,0.661016949153,0.766990291262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121275,32.76373,-117.063483
